 [STATUS] 	Installation started 9/15/2022 2:56:29 PM...
 [Install] 	Finished updating GFF file "m17ac.git" in "modules\tat_m17ac.mod"...
 [Install] 	GFF Check: 0_Preparing to load ERF.
 [Install] 	GFF Check: 0_ERF is Loaded.
 [Install] 	GFF Check: 0_Added file.
 [Install] 	GFF Check: 0_Saved ERF.
 [Install] 	Saving modified file "m17ac.git" in archive "tat_m17ac.mod".
 [Install] 	GFF FILE: tat17_08hk47_01.dlg and tat17_08hk47_01.dlg.
 [Install] 	GFF FILE: tat17_08hk47_01.dlg and tat17_08hk47_01.dlg.
 [Install] 	GFF Check: 1_tat17_08hk47_01.dlg.
 [Install] 	GFF Check: 2_C:\Users\angku\Saved Games\Star Wars - KotOR\modules\tat_m17ac.mod.
 [Install] 	GFF Check: 3.
 [Install] 	GFF Check: 4_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\_erfpath_temp.
 [Install] 	GFF Check: 5_tat17_08hk47_01.dlg tat17_08hk47_01.dlg..
 [Install] 	GFF Check: 6.
 [Install] 	GFF Check: SPECIAL_ ResType is .dlg and dlg.
 [Install] 	GFF Check: Special_tat17_08hk47_01..dlg  Overwrite: 0.
 [Install] 	GFF Check: 7_Extracting file from ERF..
 [Install] 	File "tat17_08hk47_01.dlg" already exists in archive "tat_m17ac.mod", modifying existing file...
 [Install] 	GFF Check: 10_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\tat17_08hk47_01.dlg.
 [Install] 	GFF File result: True.
 [Install] 	GFF File tat17_08hk47_01.dlg does exists: C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\.
 [Install] 	Modifying GFF file tat17_08hk47_01.dlg...
 [Install] 	Finished updating GFF file "tat17_08hk47_01.dlg" in "modules\tat_m17ac.mod"...
 [Install] 	GFF Check: 0_Preparing to load ERF.
 [Install] 	GFF Check: 0_ERF is Loaded.
 [Install] 	GFF Check: 0_Added file.
 [Install] 	GFF Check: 0_Saved ERF.
 [Install] 	Saving modified file "tat17_08hk47_01.dlg" in archive "tat_m17ac.mod".
 [Install] 	GFF FILE: tat17_08yuka_01.dlg and tat17_08yuka_01.dlg.
 [Install] 	GFF FILE: tat17_08yuka_01.dlg and tat17_08yuka_01.dlg.
 [Install] 	GFF Check: 1_tat17_08yuka_01.dlg.
 [Install] 	GFF Check: 2_C:\Users\angku\Saved Games\Star Wars - KotOR\modules\tat_m17ac.mod.
 [Install] 	GFF Check: 3.
 [Install] 	GFF Check: 4_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\_erfpath_temp.
 [Install] 	GFF Check: 5_tat17_08yuka_01.dlg tat17_08yuka_01.dlg..
 [Install] 	GFF Check: 6.
 [Install] 	GFF Check: SPECIAL_ ResType is .dlg and dlg.
 [Install] 	GFF Check: Special_tat17_08yuka_01..dlg  Overwrite: 0.
 [Install] 	GFF Check: 7_Extracting file from ERF..
 [Install] 	File "tat17_08yuka_01.dlg" already exists in archive "tat_m17ac.mod", modifying existing file...
 [Install] 	GFF Check: 10_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\tat17_08yuka_01.dlg.
 [Install] 	GFF File result: True.
 [Install] 	GFF File tat17_08yuka_01.dlg does exists: C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\.
 [Install] 	Modifying GFF file tat17_08yuka_01.dlg...
 [Install] 	Finished updating GFF file "tat17_08yuka_01.dlg" in "modules\tat_m17ac.mod"...
 [Install] 	GFF Check: 0_Preparing to load ERF.
 [Install] 	GFF Check: 0_ERF is Loaded.
 [Install] 	GFF Check: 0_Added file.
 [Install] 	GFF Check: 0_Saved ERF.
 [Install] 	Saving modified file "tat17_08yuka_01.dlg" in archive "tat_m17ac.mod".
 [Install] 	GFF FILE: man27_sithdip.utc and man27_sithdip.utc.
 [Install] 	GFF FILE: man27_sithdip.utc and man27_sithdip.utc.
 [Install] 	GFF Check: 1_man27_sithdip.utc.
 [Install] 	GFF Check: 2_C:\Users\angku\Saved Games\Star Wars - KotOR\modules\manm27aa.mod.
 [Install] 	GFF Check: 3.
 [Install] 	GFF Check: 4_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\_erfpath_temp.
 [Install] 	GFF Check: 5_man27_sithdip.utc man27_sithdip.utc..
 [Install] 	GFF Check: 6.
 [Install] 	GFF Check: SPECIAL_ ResType is .utc and utc.
 [Install] 	GFF Check: Special_man27_sithdip..utc  Overwrite: 0.
 [Install] 	GFF Check: 7_Extracting file from ERF..
 [Install] 	File "man27_sithdip.utc" already exists in archive "manm27aa.mod", modifying existing file...
 [Install] 	GFF Check: 10_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\man27_sithdip.utc.
 [Install] 	GFF File result: True.
 [Install] 	GFF File man27_sithdip.utc does exists: C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\.
 [Install] 	Modifying GFF file man27_sithdip.utc...
 [Install] 	Finished updating GFF file "man27_sithdip.utc" in "modules\manm27aa.mod"...
 [Install] 	GFF Check: 0_Preparing to load ERF.
 [Install] 	GFF Check: 0_ERF is Loaded.
 [Install] 	GFF Check: 0_Added file.
 [Install] 	GFF Check: 0_Saved ERF.
 [Install] 	Saving modified file "man27_sithdip.utc" in archive "manm27aa.mod".
 [Install] 	GFF FILE: man27_sithlieu.utc and man27_sithlieu.utc.
 [Install] 	GFF FILE: man27_sithlieu.utc and man27_sithlieu.utc.
 [Install] 	GFF Check: 1_man27_sithlieu.utc.
 [Install] 	GFF Check: 2_C:\Users\angku\Saved Games\Star Wars - KotOR\modules\manm27aa.mod.
 [Install] 	GFF Check: 3.
 [Install] 	GFF Check: 4_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\_erfpath_temp.
 [Install] 	GFF Check: 5_man27_sithlieu.utc man27_sithlieu.utc..
 [Install] 	GFF Check: 6.
 [Install] 	GFF Check: SPECIAL_ ResType is .utc and utc.
 [Install] 	GFF Check: Special_man27_sithlieu..utc  Overwrite: 0.
 [Install] 	GFF Check: 7_Extracting file from ERF..
 [Install] 	File "man27_sithlieu.utc" already exists in archive "manm27aa.mod", modifying existing file...
 [Install] 	GFF Check: 10_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\man27_sithlieu.utc.
 [Install] 	GFF File result: True.
 [Install] 	GFF File man27_sithlieu.utc does exists: C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\.
 [Install] 	Modifying GFF file man27_sithlieu.utc...
 [Install] 	Finished updating GFF file "man27_sithlieu.utc" in "modules\manm27aa.mod"...
 [Install] 	GFF Check: 0_Preparing to load ERF.
 [Install] 	GFF Check: 0_ERF is Loaded.
 [Install] 	GFF Check: 0_Added file.
 [Install] 	GFF Check: 0_Saved ERF.
 [Install] 	Saving modified file "man27_sithlieu.utc" in archive "manm27aa.mod".
 [Install] 	GFF FILE: man27_sithlieu.dlg and man27_sithlieu.dlg.
 [Install] 	GFF FILE: man27_sithlieu.dlg and man27_sithlieu.dlg.
 [Install] 	GFF Check: 1_man27_sithlieu.dlg.
 [Install] 	GFF Check: 2_C:\Users\angku\Saved Games\Star Wars - KotOR\modules\manm27aa.mod.
 [Install] 	GFF Check: 3.
 [Install] 	GFF Check: 4_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\_erfpath_temp.
 [Install] 	GFF Check: 5_man27_sithlieu.dlg man27_sithlieu.dlg..
 [Install] 	GFF Check: 6.
 [Install] 	GFF Check: SPECIAL_ ResType is .dlg and dlg.
 [Install] 	GFF Check: Special_man27_sithlieu..dlg  Overwrite: 0.
 [Install] 	GFF Check: 7_Extracting file from ERF..
 [Install] 	File "man27_sithlieu.dlg" already exists in archive "manm27aa.mod", modifying existing file...
 [Install] 	GFF Check: 10_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\man27_sithlieu.dlg.
 [Install] 	GFF File result: True.
 [Install] 	GFF File man27_sithlieu.dlg does exists: C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\.
 [Install] 	Modifying GFF file man27_sithlieu.dlg...
 [Install] 	Finished updating GFF file "man27_sithlieu.dlg" in "modules\manm27aa.mod"...
 [Install] 	GFF Check: 0_Preparing to load ERF.
 [Install] 	GFF Check: 0_ERF is Loaded.
 [Install] 	GFF Check: 0_Added file.
 [Install] 	GFF Check: 0_Saved ERF.
 [Install] 	Saving modified file "man27_sithlieu.dlg" in archive "manm27aa.mod".
 [Install] 	GFF FILE: man27_sithcap.utc and man27_sithcap.utc.
 [Install] 	GFF FILE: man27_sithcap.utc and man27_sithcap.utc.
 [Install] 	GFF Check: 1_man27_sithcap.utc.
 [Install] 	GFF Check: 2_C:\Users\angku\Saved Games\Star Wars - KotOR\modules\manm27aa.mod.
 [Install] 	GFF Check: 3.
 [Install] 	GFF Check: 4_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\_erfpath_temp.
 [Install] 	GFF Check: 5_man27_sithcap.utc man27_sithcap.utc..
 [Install] 	GFF Check: 6.
 [Install] 	GFF Check: SPECIAL_ ResType is .utc and utc.
 [Install] 	GFF Check: Special_man27_sithcap..utc  Overwrite: 0.
 [Install] 	GFF Check: 7_Extracting file from ERF..
 [Install] 	File "man27_sithcap.utc" already exists in archive "manm27aa.mod", modifying existing file...
 [Install] 	GFF Check: 10_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\man27_sithcap.utc.
 [Install] 	GFF File result: True.
 [Install] 	GFF File man27_sithcap.utc does exists: C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\.
 [Install] 	Modifying GFF file man27_sithcap.utc...
 [Install] 	Finished updating GFF file "man27_sithcap.utc" in "modules\manm27aa.mod"...
 [Install] 	GFF Check: 0_Preparing to load ERF.
 [Install] 	GFF Check: 0_ERF is Loaded.
 [Install] 	GFF Check: 0_Added file.
 [Install] 	GFF Check: 0_Saved ERF.
 [Install] 	Saving modified file "man27_sithcap.utc" in archive "manm27aa.mod".
 [Install] 	GFF FILE: man27aa_g_probedroid002.utc and g_probedroid002.utc.
 [Install] 	GFF FILE: man27aa_g_probedroid002.utc and g_probedroid002.utc.
 [Install] 	GFF Check: 1_g_probedroid002.utc.
 [Install] 	GFF Check: 2_C:\Users\angku\Saved Games\Star Wars - KotOR\modules\manm27aa.mod.
 [Install] 	GFF Check: 3.
 [Install] 	GFF Check: 4_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\_erfpath_temp.
 [Install] 	GFF Check: 5_g_probedroid002.utc g_probedroid002.utc..
 [Install] 	GFF Check: 6.
 [Install] 	GFF Check: SPECIAL_ ResType is .utc and utc.
 [Install] 	GFF Check: Special_g_probedroid002..utc  Overwrite: 0.
 [Install] 	GFF Check: 7_Extracting file from ERF..
 [Install] 	File "g_probedroid002.utc" already exists in archive "manm27aa.mod", modifying existing file...
 [Install] 	GFF Check: 10_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\g_probedroid002.utc.
 [Install] 	GFF File result: True.
 [Install] 	GFF File g_probedroid002.utc does exists: C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\.
 [Install] 	Modifying GFF file g_probedroid002.utc...
 [Install] 	Finished updating GFF file "g_probedroid002.utc" in "modules\manm27aa.mod"...
 [Install] 	GFF Check: 0_Preparing to load ERF.
 [Install] 	GFF Check: 0_ERF is Loaded.
 [Install] 	GFF Check: 0_Added file.
 [Install] 	GFF Check: 0_Saved ERF.
 [Install] 	Saving modified file "g_probedroid002.utc" in archive "manm27aa.mod".
 [Install] 	GFF FILE: man26_drdcut01.utc and man26_drdcut01.utc.
 [Install] 	GFF FILE: man26_drdcut01.utc and man26_drdcut01.utc.
 [Install] 	GFF Check: 1_man26_drdcut01.utc.
 [Install] 	GFF Check: 2_C:\Users\angku\Saved Games\Star Wars - KotOR\modules\manm26ab.mod.
 [Install] 	GFF Check: 3.
 [Install] 	GFF Check: 4_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\_erfpath_temp.
 [Install] 	GFF Check: 5_man26_drdcut01.utc man26_drdcut01.utc..
 [Install] 	GFF Check: 6.
 [Install] 	GFF Check: SPECIAL_ ResType is .utc and utc.
 [Install] 	GFF Check: Special_man26_drdcut01..utc  Overwrite: 0.
 [Install] 	GFF Check: 7_Extracting file from ERF..
 [Install] 	File "man26_drdcut01.utc" already exists in archive "manm26ab.mod", modifying existing file...
 [Install] 	GFF Check: 10_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\man26_drdcut01.utc.
 [Install] 	GFF File result: True.
 [Install] 	GFF File man26_drdcut01.utc does exists: C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\.
 [Install] 	Modifying GFF file man26_drdcut01.utc...
 [Install] 	Finished updating GFF file "man26_drdcut01.utc" in "modules\manm26ab.mod"...
 [Install] 	GFF Check: 0_Preparing to load ERF.
 [Install] 	GFF Check: 0_ERF is Loaded.
 [Install] 	GFF Check: 0_Added file.
 [Install] 	GFF Check: 0_Saved ERF.
 [Install] 	Saving modified file "man26_drdcut01.utc" in archive "manm26ab.mod".
 [Install] 	GFF FILE: man26_drdcut02.utc and man26_drdcut02.utc.
 [Install] 	GFF FILE: man26_drdcut02.utc and man26_drdcut02.utc.
 [Install] 	GFF Check: 1_man26_drdcut02.utc.
 [Install] 	GFF Check: 2_C:\Users\angku\Saved Games\Star Wars - KotOR\modules\manm26ab.mod.
 [Install] 	GFF Check: 3.
 [Install] 	GFF Check: 4_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\_erfpath_temp.
 [Install] 	GFF Check: 5_man26_drdcut02.utc man26_drdcut02.utc..
 [Install] 	GFF Check: 6.
 [Install] 	GFF Check: SPECIAL_ ResType is .utc and utc.
 [Install] 	GFF Check: Special_man26_drdcut02..utc  Overwrite: 0.
 [Install] 	GFF Check: 7_Extracting file from ERF..
 [Install] 	File "man26_drdcut02.utc" already exists in archive "manm26ab.mod", modifying existing file...
 [Install] 	GFF Check: 10_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\man26_drdcut02.utc.
 [Install] 	GFF File result: True.
 [Install] 	GFF File man26_drdcut02.utc does exists: C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\.
 [Install] 	Modifying GFF file man26_drdcut02.utc...
 [Install] 	Finished updating GFF file "man26_drdcut02.utc" in "modules\manm26ab.mod"...
 [Install] 	GFF Check: 0_Preparing to load ERF.
 [Install] 	GFF Check: 0_ERF is Loaded.
 [Install] 	GFF Check: 0_Added file.
 [Install] 	GFF Check: 0_Saved ERF.
 [Install] 	Saving modified file "man26_drdcut02.utc" in archive "manm26ab.mod".
 [Install] 	GFF FILE: man26_drdcut03.utc and man26_drdcut03.utc.
 [Install] 	GFF FILE: man26_drdcut03.utc and man26_drdcut03.utc.
 [Install] 	GFF Check: 1_man26_drdcut03.utc.
 [Install] 	GFF Check: 2_C:\Users\angku\Saved Games\Star Wars - KotOR\modules\manm26ab.mod.
 [Install] 	GFF Check: 3.
 [Install] 	GFF Check: 4_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\_erfpath_temp.
 [Install] 	GFF Check: 5_man26_drdcut03.utc man26_drdcut03.utc..
 [Install] 	GFF Check: 6.
 [Install] 	GFF Check: SPECIAL_ ResType is .utc and utc.
 [Install] 	GFF Check: Special_man26_drdcut03..utc  Overwrite: 0.
 [Install] 	GFF Check: 7_Extracting file from ERF..
 [Install] 	File "man26_drdcut03.utc" already exists in archive "manm26ab.mod", modifying existing file...
 [Install] 	GFF Check: 10_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\man26_drdcut03.utc.
 [Install] 	GFF File result: True.
 [Install] 	GFF File man26_drdcut03.utc does exists: C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\.
 [Install] 	Modifying GFF file man26_drdcut03.utc...
 [Install] 	Finished updating GFF file "man26_drdcut03.utc" in "modules\manm26ab.mod"...
 [Install] 	GFF Check: 0_Preparing to load ERF.
 [Install] 	GFF Check: 0_ERF is Loaded.
 [Install] 	GFF Check: 0_Added file.
 [Install] 	GFF Check: 0_Saved ERF.
 [Install] 	Saving modified file "man26_drdcut03.utc" in archive "manm26ab.mod".
 [Install] 	GFF FILE: man26_drdcut04.utc and man26_drdcut04.utc.
 [Install] 	GFF FILE: man26_drdcut04.utc and man26_drdcut04.utc.
 [Install] 	GFF Check: 1_man26_drdcut04.utc.
 [Install] 	GFF Check: 2_C:\Users\angku\Saved Games\Star Wars - KotOR\modules\manm26ab.mod.
 [Install] 	GFF Check: 3.
 [Install] 	GFF Check: 4_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\_erfpath_temp.
 [Install] 	GFF Check: 5_man26_drdcut04.utc man26_drdcut04.utc..
 [Install] 	GFF Check: 6.
 [Install] 	GFF Check: SPECIAL_ ResType is .utc and utc.
 [Install] 	GFF Check: Special_man26_drdcut04..utc  Overwrite: 0.
 [Install] 	GFF Check: 7_Extracting file from ERF..
 [Install] 	File "man26_drdcut04.utc" already exists in archive "manm26ab.mod", modifying existing file...
 [Install] 	GFF Check: 10_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\man26_drdcut04.utc.
 [Install] 	GFF File result: True.
 [Install] 	GFF File man26_drdcut04.utc does exists: C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\.
 [Install] 	Modifying GFF file man26_drdcut04.utc...
 [Install] 	Finished updating GFF file "man26_drdcut04.utc" in "modules\manm26ab.mod"...
 [Install] 	GFF Check: 0_Preparing to load ERF.
 [Install] 	GFF Check: 0_ERF is Loaded.
 [Install] 	GFF Check: 0_Added file.
 [Install] 	GFF Check: 0_Saved ERF.
 [Install] 	Saving modified file "man26_drdcut04.utc" in archive "manm26ab.mod".
 [Install] 	GFF FILE: man26_drdcut05.utc and man26_drdcut05.utc.
 [Install] 	GFF FILE: man26_drdcut05.utc and man26_drdcut05.utc.
 [Install] 	GFF Check: 1_man26_drdcut05.utc.
 [Install] 	GFF Check: 2_C:\Users\angku\Saved Games\Star Wars - KotOR\modules\manm26ab.mod.
 [Install] 	GFF Check: 3.
 [Install] 	GFF Check: 4_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\_erfpath_temp.
 [Install] 	GFF Check: 5_man26_drdcut05.utc man26_drdcut05.utc..
 [Install] 	GFF Check: 6.
 [Install] 	GFF Check: SPECIAL_ ResType is .utc and utc.
 [Install] 	GFF Check: Special_man26_drdcut05..utc  Overwrite: 0.
 [Install] 	GFF Check: 7_Extracting file from ERF..
 [Install] 	File "man26_drdcut05.utc" already exists in archive "manm26ab.mod", modifying existing file...
 [Install] 	GFF Check: 10_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\man26_drdcut05.utc.
 [Install] 	GFF File result: True.
 [Install] 	GFF File man26_drdcut05.utc does exists: C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\.
 [Install] 	Modifying GFF file man26_drdcut05.utc...
 [Install] 	Finished updating GFF file "man26_drdcut05.utc" in "modules\manm26ab.mod"...
 [Install] 	GFF Check: 0_Preparing to load ERF.
 [Install] 	GFF Check: 0_ERF is Loaded.
 [Install] 	GFF Check: 0_Added file.
 [Install] 	GFF Check: 0_Saved ERF.
 [Install] 	Saving modified file "man26_drdcut05.utc" in archive "manm26ab.mod".
 [Install] 	GFF FILE: k_hjol_dialog.dlg and k_hjol_dialog.dlg.
 [Install] 	GFF FILE: k_hjol_dialog.dlg and k_hjol_dialog.dlg.
 [Install] 	Copying file k_hjol_dialog.dlg to Override folder...
 [Install] 	GFF File result: True.
 [Install] 	GFF File k_hjol_dialog.dlg does exists: C:\Users\angku\Saved Games\Star Wars - KotOR\override\.
 [Install] 	Modifying GFF file k_hjol_dialog.dlg...
 [Install] 	Added new field to GFF file k_hjol_dialog.dlg...
 [Install] 	Added new field to GFF file k_hjol_dialog.dlg...
 [Install] 	Added new field to GFF file k_hjol_dialog.dlg...
 [Install] 	Finished updating GFF file "k_hjol_dialog.dlg"...
 [Install] 	GFF FILE: m04aa.git and m04aa.git.
 [Install] 	GFF FILE: m04aa.git and m04aa.git.
 [Install] 	GFF Check: 1_m04aa.git.
 [Install] 	GFF Check: 2_C:\Users\angku\Saved Games\Star Wars - KotOR\modules\tar_m04aa.mod.
 [Install] 	GFF Check: 3.
 [Install] 	GFF Check: 4_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\_erfpath_temp.
 [Install] 	GFF Check: 5_m04aa.git m04aa.git..
 [Install] 	GFF Check: 6.
 [Install] 	GFF Check: SPECIAL_ ResType is .git and git.
 [Install] 	GFF Check: Special_m04aa..git  Overwrite: 0.
 [Install] 	GFF Check: 7_Extracting file from ERF..
 [Install] 	File "m04aa.git" already exists in archive "tar_m04aa.mod", modifying existing file...
 [Install] 	GFF Check: 10_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\m04aa.git.
 [Install] 	GFF File result: True.
 [Install] 	GFF File m04aa.git does exists: C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\.
 [Install] 	Modifying GFF file m04aa.git...
 [Install] 	Added new field to GFF file m04aa.git...
 [Install] 	Added new field to GFF file m04aa.git...
 [Install] 	Added new field to GFF file m04aa.git...
 [Install] 	Finished updating GFF file "m04aa.git" in "modules\tar_m04aa.mod"...
 [Install] 	GFF Check: 0_Preparing to load ERF.
 [Install] 	GFF Check: 0_ERF is Loaded.
 [Install] 	GFF Check: 0_Added file.
 [Install] 	GFF Check: 0_Saved ERF.
 [Install] 	Saving modified file "m04aa.git" in archive "tar_m04aa.mod".
 [Install] 	GFF FILE: kor38b_mekel.dlg and kor38b_mekel.dlg.
 [Install] 	GFF FILE: kor38b_mekel.dlg and kor38b_mekel.dlg.
 [Install] 	GFF Check: 1_kor38b_mekel.dlg.
 [Install] 	GFF Check: 2_C:\Users\angku\Saved Games\Star Wars - KotOR\modules\korr_m38ab.mod.
 [Install] 	GFF Check: 3.
 [Install] 	GFF Check: 4_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\_erfpath_temp.
 [Install] 	GFF Check: 5_kor38b_mekel.dlg kor38b_mekel.dlg..
